L,bond_dim,ell,x,code_label,state_0,state_1,D_code,quantity,value_bits,E0,E1,E2,gap_ratio,P0,P1,P2,overlap_re,overlap_im,overlap_abs,entropy_base,method,warning
20,16,8,0.4,I_epsilon,I,epsilon,2,mutual_information_XR,0.6869429172783803,-25.49098903792949,-25.412408338601296,-24.863313004945706,7.9876615803871625,0.9999999999545719,-0.9999998882041033,0.9999995854913777,-1.7561326420632484e-7,-2.8611752321834713e-7,3.357130555367215e-7,2.0,direct_puMPS_rdm,
20,16,8,0.4,I_sigma,I,sigma,2,mutual_information_XR,0.9239877427831329,-25.49098903792949,-25.412408338601296,-24.863313004945706,7.9876615803871625,0.9999999999545719,-0.9999998882041033,0.9999995854913777,6.794928550662747e-6,-4.0631341847761e-6,7.917077327657467e-6,2.0,direct_puMPS_rdm,
22,18,2,0.09090909090909091,I_epsilon,I,epsilon,2,mutual_information_XR,0.03920418467665221,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.00019605183590274463,0.0001014421464887393,0.00022074154897771183,2.0,direct_puMPS_rdm,
22,18,2,0.09090909090909091,I_sigma,I,sigma,2,mutual_information_XR,0.5823672214607047,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.00037879003088537965,0.0005957446020824577,0.0007059699132459773,2.0,direct_puMPS_rdm,
22,18,3,0.13636363636363635,I_epsilon,I,epsilon,2,mutual_information_XR,0.08771425896300267,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.00019605183590318351,0.00010144214648987035,0.0002207415489786214,2.0,direct_puMPS_rdm,
22,18,3,0.13636363636363635,I_sigma,I,sigma,2,mutual_information_XR,0.6592567401748335,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.00037879003088536105,0.0005957446020828099,0.0007059699132462645,2.0,direct_puMPS_rdm,
22,18,4,0.18181818181818182,I_epsilon,I,epsilon,2,mutual_information_XR,0.1546858588123099,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.0001960518359024662,0.00010144214648975114,0.00022074154897792954,2.0,direct_puMPS_rdm,
22,18,4,0.18181818181818182,I_sigma,I,sigma,2,mutual_information_XR,0.7198386086961011,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.0003787900308851968,0.0005957446020827615,0.0007059699132461356,2.0,direct_puMPS_rdm,
22,18,5,0.22727272727272727,I_epsilon,I,epsilon,2,mutual_information_XR,0.23906959206316136,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.000196051835902052,0.00010144214648884073,0.00022074154897714328,2.0,direct_puMPS_rdm,
22,18,5,0.22727272727272727,I_sigma,I,sigma,2,mutual_information_XR,0.7710437450772776,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.0003787900308852492,0.0005957446020827025,0.0007059699132461139,2.0,direct_puMPS_rdm,
22,18,6,0.2727272727272727,I_epsilon,I,epsilon,2,mutual_information_XR,0.3393902012427539,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.00019605183590145524,0.00010144214648879062,0.00022074154897659025,2.0,direct_puMPS_rdm,
22,18,6,0.2727272727272727,I_sigma,I,sigma,2,mutual_information_XR,0.8161494080011824,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.0003787900308852962,0.0005957446020826944,0.0007059699132461323,2.0,direct_puMPS_rdm,
22,18,7,0.3181818181818182,I_epsilon,I,epsilon,2,mutual_information_XR,0.45364328418624034,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.00019605183590117639,0.00010144214648985277,0.0002207415489768307,2.0,direct_puMPS_rdm,
22,18,7,0.3181818181818182,I_sigma,I,sigma,2,mutual_information_XR,0.8570646913563487,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.0003787900308851529,0.0005957446020829727,0.0007059699132462902,2.0,direct_puMPS_rdm,
22,18,8,0.36363636363636365,I_epsilon,I,epsilon,2,mutual_information_XR,0.579469269681081,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.00019605183590137528,0.00010144214648904146,0.0002207415489766345,2.0,direct_puMPS_rdm,
22,18,8,0.36363636363636365,I_sigma,I,sigma,2,mutual_information_XR,0.8950596273087859,-28.03505523692822,-27.963567760513044,-27.463609292193397,7.993651103531158,0.9999999998584772,-0.9999777250823347,0.9998223599024192,0.0003787900308851406,0.0005957446020828487,0.000705969913246179,2.0,direct_puMPS_rdm,
24,18,2,0.08333333333333333,I_epsilon,I,epsilon,2,mutual_information_XR,0.032994534244603635,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,-7.68543331221283e-6,3.62483538092484e-6,8.497371166147517e-6,2.0,direct_puMPS_rdm,
24,18,2,0.08333333333333333,I_sigma,I,sigma,2,mutual_information_XR,0.5675037794587916,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,2.0465873105991787e-5,8.07882032647785e-6,2.2002711193352277e-5,2.0,direct_puMPS_rdm,
24,18,3,0.125,I_epsilon,I,epsilon,2,mutual_information_XR,0.07387953912768142,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,-7.685433312348139e-6,3.624835380897952e-6,8.497371166258425e-6,2.0,direct_puMPS_rdm,
24,18,3,0.125,I_sigma,I,sigma,2,mutual_information_XR,0.6422304452761309,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,2.0465873105949588e-5,8.078820326459065e-6,2.2002711193306128e-5,2.0,direct_puMPS_rdm,
24,18,4,0.16666666666666666,I_epsilon,I,epsilon,2,mutual_information_XR,0.13047312437983383,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,-7.685433312214674e-6,3.624835380803301e-6,8.497371166097337e-6,2.0,direct_puMPS_rdm,
24,18,4,0.16666666666666666,I_sigma,I,sigma,2,mutual_information_XR,0.7010503766751828,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,2.0465873105954446e-5,8.078820326484412e-6,2.2002711193319955e-5,2.0,direct_puMPS_rdm,
24,18,5,0.20833333333333334,I_epsilon,I,epsilon,2,mutual_information_XR,0.2020185237737122,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,-7.685433312296477e-6,3.624835380803518e-6,8.497371166171417e-6,2.0,direct_puMPS_rdm,
24,18,5,0.20833333333333334,I_sigma,I,sigma,2,mutual_information_XR,0.7506886713759819,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,2.046587310593571e-5,8.078820326555471e-6,2.2002711193328618e-5,2.0,direct_puMPS_rdm,
24,18,6,0.25,I_epsilon,I,epsilon,2,mutual_information_XR,0.28746678320567076,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,-7.685433312254694e-6,3.6248353807518557e-6,8.497371166111589e-6,2.0,direct_puMPS_rdm,
24,18,6,0.25,I_sigma,I,sigma,2,mutual_information_XR,0.7942919961644102,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,2.04658731060083e-5,8.078820326427617e-6,2.2002711193349194e-5,2.0,direct_puMPS_rdm,
24,18,7,0.2916666666666667,I_epsilon,I,epsilon,2,mutual_information_XR,0.3854884333846713,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,-7.68543331209098e-6,3.6248353808065876e-6,8.497371165986865e-6,2.0,direct_puMPS_rdm,
24,18,7,0.2916666666666667,I_sigma,I,sigma,2,mutual_information_XR,0.8336794676205455,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,2.0465873105954026e-5,8.078820326453804e-6,2.2002711193308323e-5,2.0,direct_puMPS_rdm,
24,18,8,0.3333333333333333,I_epsilon,I,epsilon,2,mutual_information_XR,0.4944820599232016,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,-7.685433312188316e-6,3.6248353808871573e-6,8.49737116610927e-6,2.0,direct_puMPS_rdm,
24,18,8,0.3333333333333333,I_sigma,I,sigma,2,mutual_information_XR,0.8700446463839977,-30.579572891971594,-30.51410127616278,-30.05634170716125,7.991725549255573,0.9999999998780976,-0.9999997506717055,0.9999989308039641,2.0465873106000406e-5,8.078820326447666e-6,2.200271119334921e-5,2.0,direct_puMPS_rdm,
